timestamp,current_depth,senamhi,standard,spline,linear,trapz,advanced,depth_corrected,exponential_corrected,linear_corrected,polynomial_corrected,time_standard,time_spline,time_linear,time_trapz,time_advanced,time_depth_corrected,time_exponential_corrected,time_linear_corrected,time_polynomial_corrected
1747731616000,0.24,29.4518,33.451,32.899,32.817,32.853,27.730,28.285,29.601,27.972,26.617,37.6511,1.1117,0.4325,38.8715,0.2501,0.2401,0.1912,0.2570,0.1996
1747735216000,0.25,30.124,34.671,34.098,34.011,34.050,28.735,29.180,30.167,28.958,27.596,36.1543,0.9327,0.2575,43.4268,0.3250,0.2060,0.3769,0.5698,0.3660
1747738816000,0.25,30.124,33.696,33.234,33.140,33.179,27.999,28.559,30.131,28.239,26.889,32.2440,0.8180,0.2177,31.4417,0.2491,0.1910,0.1817,0.1733,0.1745
1747742417000,0.25,30.124,36.965,36.485,36.376,36.433,30.734,30.865,30.264,30.909,29.515,30.9823,0.7937,0.1862,31.8165,0.2794,0.2038,0.1819,0.1698,0.2956
1747746017000,0.25,30.124,37.044,36.565,36.454,36.512,30.799,30.920,30.267,30.973,29.577,32.4304,0.8156,0.1869,35.6557,0.2635,0.1943,0.1805,0.1745,0.1736
1747749616000,0.22,28.1073,34.978,34.539,34.433,34.488,29.103,29.342,28.649,29.306,27.907,42.4004,1.0216,0.2699,39.5133,0.2744,0.2067,0.1955,0.1822,0.2365
1747753217000,0.22,28.1073,35.384,34.935,34.824,34.881,29.434,29.619,28.665,29.628,28.224,34.8802,1.0290,0.2105,33.4575,0.2232,0.1872,0.3302,0.2995,0.2759
1747756818000,0.21,27.435,33.820,33.382,33.273,33.331,28.127,28.476,28.100,28.349,26.957,31.3735,0.8264,0.1891,33.4692,0.2246,0.1872,0.1748,0.1938,0.2224
1747760416000,0.17,24.7461,30.574,30.208,30.094,30.159,25.453,26.067,26.013,25.725,24.342,32.4335,0.8547,0.2019,30.0105,0.2518,0.2029,0.1812,0.1700,0.1693
1747764016000,0.16,24.0738,29.279,28.951,28.842,28.907,24.397,25.150,25.484,24.692,23.320,29.8243,0.7842,0.1848,29.9480,0.2468,0.1886,0.2284,0.1988,0.2196
1747767617000,0.16,24.0738,29.542,29.229,29.114,29.184,24.627,25.340,25.495,24.916,23.539,32.2273,1.0364,0.2112,37.4367,0.2401,0.1900,0.2427,0.2110,0.1812
1747771216000,0.17,24.7461,31.568,31.205,31.088,31.154,26.294,26.764,26.053,26.546,25.146,38.9786,1.3342,0.4537,38.4879,0.2973,0.3064,0.6173,0.3281,0.3040
1747774816000,0.19,26.0906,33.168,32.788,32.667,32.735,27.622,27.960,27.087,27.849,26.445,38.0075,0.9103,0.1955,30.0493,0.2632,0.2024,0.1893,0.1724,0.1771
1747778416000,0.19,26.0906,32.966,32.570,32.451,32.518,27.439,27.808,27.078,27.671,26.270,30.2691,0.9286,0.1931,33.2308,0.2363,0.2847,0.2091,0.1788,0.1738
1747782017000,0.19,26.0906,29.710,29.356,29.250,29.306,24.732,25.553,26.947,25.029,23.679,30.6859,0.9279,0.2432,31.5034,0.2615,0.2198,0.1900,0.1714,0.2248
1747785617000,0.18,25.4183,28.938,28.476,28.393,28.432,24.011,24.912,26.425,24.322,22.976,33.5677,0.9191,0.1895,34.6320,0.2332,0.1879,0.2964,0.5131,0.4005
1747789216000,0.18,25.4183,28.785,28.335,28.251,28.289,23.891,24.812,26.419,24.205,22.861,34.4560,0.8342,0.1898,32.2044,0.3691,0.2043,0.1867,0.1700,0.1893
1747792816000,0.19,26.0906,29.678,29.203,29.115,29.155,24.618,25.458,26.941,24.917,23.570,34.7295,0.8128,0.1853,31.1637,0.2279,0.1895,0.1757,0.1678,0.2694
1747796417000,0.2,26.7628,30.698,30.234,30.143,30.187,25.484,26.223,27.475,25.766,24.412,33.1001,0.9391,0.2060,34.7886,0.2465,0.2224,0.2255,0.2012,0.4401
1747800016000,0.27,31.4685,36.831,36.229,36.128,36.173,30.516,30.784,31.303,30.704,29.333,31.0929,0.7815,0.2234,32.3484,0.2673,0.2050,0.1874,0.1709,0.3345
1747803617000,0.28,32.1407,38.486,37.844,37.739,37.787,31.874,31.987,31.901,32.034,30.652,30.4163,0.9210,0.2010,31.2660,0.4027,0.3316,0.2477,0.2003,0.1786
1747807220000,0.29,32.813,38.948,38.297,38.192,38.239,32.253,32.363,32.458,32.408,31.031,37.1921,1.4589,0.3545,42.2046,0.4213,0.2353,0.1893,0.1965,0.1736
1747810817000,0.26,30.7962,35.777,35.185,35.091,35.135,29.644,29.996,30.733,29.849,28.482,38.4889,1.1990,0.2103,37.7090,0.2630,0.1922,0.2837,0.2143,0.1891
1747814417000,0.21,27.435,31.898,31.416,31.324,31.368,26.479,27.098,28.020,26.740,25.378,38.0597,1.1127,0.2553,35.9693,0.2296,0.1893,0.1767,0.2613,0.2012
1747818016000,0.2,26.7628,30.500,30.042,29.953,29.994,25.323,26.089,27.467,25.609,24.258,31.0616,0.8578,0.2046,32.9664,0.2472,0.1929,0.1776,0.1998,0.2153
1747821616000,0.18,25.4183,29.499,29.055,28.966,29.007,24.496,25.315,26.448,24.795,23.440,31.5149,0.9770,0.1948,33.1135,0.3815,0.2136,0.2611,0.2093,0.1881
1747825217000,0.18,25.4183,30.073,29.717,29.612,29.661,25.041,25.768,26.475,25.327,23.962,33.3571,0.8860,0.1884,30.5829,0.3426,0.2418,0.2565,0.1812,0.2470
1747828816000,0.18,25.4183,32.361,31.975,31.865,31.924,26.947,27.352,26.567,27.187,25.785,45.3920,0.9561,0.2143,39.7398,0.2725,0.1950,0.2012,0.1705,0.1712
1747832416000,0.18,25.4183,32.132,31.743,31.636,31.693,26.753,27.191,26.558,26.998,25.600,44.6324,1.3726,0.3960,39.1870,0.4063,0.3760,0.3836,0.3231,0.3784
1747836017000,0.18,25.4183,32.493,32.116,32.004,32.064,27.065,27.450,26.573,27.302,25.898,42.0015,0.8636,0.2491,42.1057,0.3834,0.2239,0.5066,0.3407,0.2444
1747843216000,0.18,25.4183,31.685,31.279,31.175,31.230,26.363,26.867,26.539,26.617,25.227,36.8347,1.0324,0.4370,40.8561,0.3018,0.2668,0.2189,0.1843,0.2038
1747846817000,0.17,24.7461,31.575,31.216,31.105,31.166,26.307,26.776,26.054,26.559,25.160,40.9813,1.2159,0.2098,42.3005,0.4306,0.2472,0.3016,0.3741,3.4952
1747850416000,0.18,25.4183,32.484,32.112,31.994,32.059,27.056,27.443,26.572,27.293,25.890,41.2357,1.5984,0.1981,38.2814,0.5269,0.1981,0.1786,0.1705,0.1686
1747854016000,0.17,24.7461,31.679,31.323,31.205,31.270,26.392,26.846,26.058,26.642,25.241,34.4627,0.8874,0.2050,38.5311,0.5128,0.3407,0.2854,0.2763,0.2720
1747857616000,0.15,23.4016,30.235,29.907,29.793,29.859,25.205,25.775,25.051,25.476,24.078,33.9594,0.9954,0.2055,37.8335,0.4706,0.2239,0.1934,0.2017,0.2210
1747861217000,0.17,24.7461,31.742,31.383,31.268,31.333,26.445,26.890,26.061,26.694,25.291,36.3469,0.8202,0.2944,38.4874,0.4251,0.3161,0.3600,0.3548,0.3064
1747864816000,0.19,26.0906,33.466,33.066,32.951,33.015,27.861,28.160,27.098,28.083,26.675,37.8926,1.0185,0.2158,33.5352,0.2434,0.2220,0.1805,0.1690,0.1993
1747868417000,0.18,25.4183,29.714,29.389,29.282,29.342,24.762,25.536,26.461,25.055,23.695,35.2147,1.4100,0.2236,40.4570,0.6287,0.2575,0.1853,0.2697,0.2046
1747872017000,0.18,25.4183,29.523,29.106,29.011,29.056,24.533,25.346,26.450,24.831,23.476,36.7022,0.8762,0.1919,37.5857,0.2742,0.1931,0.1781,0.1714,0.1702
1747875617000,0.18,25.4183,29.506,29.057,28.969,29.009,24.498,25.316,26.448,24.797,23.442,33.1261,1.0252,0.2041,38.8689,0.3581,0.2599,0.2050,0.1802,0.1764
1747879216000,0.17,24.7461,28.758,28.315,28.230,28.270,23.876,24.759,25.936,24.187,22.834,39.5029,1.3359,0.2959,39.1812,0.3247,0.3467,0.4241,0.3920,0.3612
1747882816000,0.17,24.7461,28.627,28.154,28.078,28.114,23.748,24.653,25.930,24.062,22.712,35.5783,1.2929,0.2978,31.8298,0.3254,0.2236,0.1869,0.1719,0.1693
1747886416000,0.16,24.0738,27.834,27.423,27.339,27.378,23.126,24.097,25.422,23.451,22.104,33.0055,0.9830,0.2160,36.5846,0.4084,0.3834,0.3119,0.2933,0.3042
1747890017000,0.165,24.0738,27.056,26.611,26.537,26.578,22.446,23.553,25.627,22.790,21.461,39.1183,0.8757,0.1924,39.9375,0.3188,0.2153,0.3526,0.3774,0.6390
1747893620000,0.165,24.0738,28.203,27.805,27.716,27.760,23.443,24.380,25.676,23.763,22.414,36.6173,0.8411,0.3421,41.1150,0.4146,0.3543,0.4168,0.3698,0.3726
1747897216000,0.165,24.0738,27.424,26.915,26.859,26.889,22.718,23.779,25.641,23.056,21.721,38.7297,0.9034,0.2775,45.4764,0.2747,0.3111,0.3746,0.6201,0.8051
1747900817000,0.155,23.7377,27.191,26.767,26.694,26.730,22.582,23.628,25.159,22.919,21.578,38.1162,1.8821,0.2222,41.1377,0.5476,0.3042,0.3319,0.2058,0.2420
1747904417000,0.215,27.7712,31.604,31.115,31.028,31.066,26.227,26.910,28.258,26.496,25.143,35.2302,0.9363,0.2244,37.0805,0.3145,0.2115,0.1934,0.2875,0.5760
1747908017000,0.215,27.7712,31.620,31.128,31.043,31.082,26.239,26.920,28.258,26.508,25.155,33.3216,0.8149,0.1864,35.3036,0.2804,0.3636,0.2201,0.1812,0.1762
1747911616000,0.215,27.7712,31.274,30.880,30.779,30.826,26.016,26.733,28.248,26.290,24.941,35.0513,0.9124,0.2732,34.2216,0.2658,0.2096,0.1876,0.1800,0.1774
1747915216000,0.195,26.4267,32.589,32.186,32.079,32.135,27.122,27.567,27.308,27.363,25.974,34.7970,0.8147,0.2711,30.4611,0.2232,0.2387,0.2058,0.1824,0.2184
1747918817000,0.175,25.0822,31.949,31.579,31.471,31.529,26.616,27.054,26.309,26.862,25.462,32.0826,0.9930,0.1988,37.5566,0.3192,0.2189,0.7517,0.3471,0.3185
1747922416000,0.175,25.0822,31.258,30.922,30.810,30.869,26.057,26.590,26.282,26.316,24.927,42.5348,2.4252,0.2704,32.8307,0.2236,0.1869,0.2222,0.2060,0.1853
1747926017000,0.175,25.0822,31.236,30.856,30.751,30.806,26.007,26.549,26.280,26.268,24.879,40.2658,1.0457,0.3734,41.1608,0.3290,0.2997,0.2091,0.5765,0.2577
1747929617000,0.165,24.41,30.898,30.514,30.415,30.468,25.726,26.272,25.787,25.990,24.597,32.8300,2.4376,0.2415,37.6501,0.5028,0.3753,0.4001,0.3977,0.4275
1747933217000,0.165,24.41,30.312,29.967,29.854,29.919,25.252,25.878,25.764,25.527,24.143,33.0899,0.9246,0.2134,35.8522,0.2568,0.1936,0.1788,0.1748,0.1791
1747936817000,0.165,24.41,31.292,30.939,30.827,30.893,26.074,26.560,25.803,26.330,24.930,36.3793,1.0657,0.2327,36.6433,0.3006,0.2072,0.1907,0.1795,0.1800
1747940417000,0.165,24.41,30.443,30.083,29.975,30.037,25.354,25.963,25.769,25.627,24.241,37.4615,0.8826,0.1988,37.3006,0.2413,0.2580,0.2518,0.2689,0.3264
1747944016000,0.175,25.0822,32.083,31.714,31.598,31.664,26.723,27.144,26.315,26.967,25.564,34.4439,0.8409,0.1898,35.0187,0.2666,0.1957,0.2370,0.2000,0.1764
1747947617000,0.175,25.0822,32.207,31.835,31.720,31.785,26.826,27.229,26.320,27.067,25.663,37.4713,0.8569,0.1886,37.7951,0.3722,0.3526,0.3915,0.3359,0.3250
1747951216000,0.175,25.0822,31.739,31.376,31.262,31.328,26.439,26.907,26.301,26.689,25.292,35.6274,0.9027,0.1936,30.0024,0.2577,0.1862,0.1934,0.1676,0.1671
1747954816000,0.165,24.41,27.730,27.426,27.324,27.381,23.112,24.105,25.660,23.440,22.097,29.6383,0.8605,0.2325,33.4885,0.7219,0.6223,0.5090,0.3064,0.3219
1747958417000,0.165,24.41,27.960,27.533,27.451,27.488,23.219,24.194,25.665,23.544,22.199,43.1488,0.9058,0.2010,31.5180,0.2258,0.1862,0.1760,0.1686,0.2241
1747962016000,0.165,24.41,28.077,27.657,27.576,27.614,23.324,24.281,25.670,23.647,22.301,31.8260,1.1258,0.2036,37.8487,0.3650,0.2117,0.2761,0.2022,0.2499
1747965616000,0.175,25.0822,28.263,27.832,27.748,27.788,23.467,24.440,26.157,23.789,22.449,37.9968,1.1237,0.1945,37.5824,0.3483,0.3083,0.2143,0.2000,0.2317
1747969216000,0.195,26.4267,30.812,30.329,30.246,30.284,25.573,26.275,27.233,25.851,24.490,38.5888,1.1220,0.1943,35.0978,0.3591,0.3364,0.3691,0.3254,0.2944
1747972817000,0.225,28.4434,31.868,31.388,31.294,31.337,26.448,27.140,28.773,26.716,25.368,33.1435,0.8957,0.2041,34.5175,0.3388,0.2267,0.1981,0.2389,0.2079
1747976417000,0.215,26.7628,31.762,31.299,31.204,31.247,26.375,27.034,28.265,26.641,25.285,38.5644,0.9475,0.2437,36.3281,0.3009,0.2124,0.2966,0.3748,0.3154
1747980020000,0.205,26.0906,30.823,30.369,30.280,30.320,25.598,26.339,27.728,25.878,24.527,37.5524,0.8659,0.2692,33.0954,0.2635,0.2277,0.2601,0.2065,0.1881
1747983617000,0.195,25.4183,30.050,29.606,29.515,29.557,24.954,25.760,27.203,25.247,23.898,31.9901,0.9284,0.2043,32.6896,0.2599,0.2341,0.1910,0.2196,0.3164
1747987217000,0.185,25.0822,29.618,29.180,29.092,29.132,24.600,25.422,26.696,24.898,23.546,36.9248,1.1065,0.2313,34.7838,0.3202,0.3006,0.2725,0.2668,0.2463
1747990816000,0.155,23.0655,27.516,27.148,27.059,27.103,22.891,23.883,25.174,23.221,21.874,34.2557,0.8471,0.1888,39.2675,0.2515,0.1893,0.1769,0.2871,0.2093
1747994416000,0.165,23.7377,28.382,27.958,27.875,27.913,23.577,24.491,25.682,23.894,22.542,37.2725,1.1339,0.1960,33.8283,0.3250,0.2413,0.2019,0.1869,0.2363
1747998017000,0.165,23.7377,28.858,28.515,28.416,28.463,24.035,24.871,25.705,24.340,22.980,33.9921,0.9243,0.2096,37.8735,0.2565,0.1960,0.4518,0.3674,0.3490
1748001616000,0.155,23.0655,30.038,29.711,29.603,29.664,25.043,25.663,25.279,25.320,23.930,38.5799,0.8910,0.1898,33.8759,0.2537,0.2451,0.2367,0.2468,0.2136
1748005216000,0.145,23.0655,29.967,29.644,29.536,29.595,24.989,25.576,24.806,25.264,23.865,32.8403,1.0381,0.3068,68.1438,0.3889,0.3161,0.3428,0.3252,0.3953
1748008816000,0.145,23.0655,29.323,29.010,28.907,28.963,24.457,25.137,24.780,24.745,23.357,69.0613,1.5438,0.3228,51.7018,0.5498,0.4318,0.2539,0.1960,0.1819
1748012416000,0.185,25.7544,33.252,32.859,32.753,32.808,27.696,27.999,26.846,27.920,26.510,46.1512,1.0045,0.3178,37.3697,0.2432,0.1938,0.1829,0.1762,0.1745
1748016017000,0.205,27.0989,34.281,33.830,33.728,33.780,28.513,28.775,27.870,28.724,27.320,34.4393,0.8898,0.2048,40.3624,0.3123,0.2146,0.1976,0.1855,0.1812
1748019616000,0.195,26.4267,33.500,33.087,32.973,33.033,27.878,28.197,27.344,28.101,26.698,38.7449,0.9029,0.2315,39.4881,0.2465,0.2143,0.1824,0.1853,0.2730
1748023217000,0.205,27.0989,34.588,34.160,34.052,34.110,28.787,29.004,27.883,28.992,27.583,38.5399,1.0087,0.2117,37.5667,0.2639,0.1950,0.1798,0.1745,0.1726
1748026816000,0.205,27.0989,34.583,34.151,34.048,34.105,28.783,29.001,27.883,28.988,27.579,32.6786,0.9172,0.1969,33.9806,0.3068,0.2160,0.2019,0.1915,0.1895
1748030416000,0.195,26.4267,34.803,34.380,34.270,34.330,28.975,29.112,27.398,29.171,27.748,35.6064,0.9055,0.1981,35.1312,0.2675,0.1974,0.1850,0.2658,0.2022
1748034017000,0.205,27.0989,34.963,34.541,34.424,34.489,29.101,29.266,27.898,29.298,27.884,37.6494,1.5380,0.3176,31.7929,0.2658,0.1957,0.1824,0.1738,0.1731
1748037617000,0.195,26.4267,33.901,33.482,33.370,33.432,28.214,28.477,27.361,28.428,27.019,32.1426,1.8213,0.2136,37.0715,0.4852,0.3698,0.3433,0.3021,0.3550
1748041217000,0.205,27.0989,30.911,30.541,30.444,30.493,25.736,26.455,27.735,26.014,24.660,45.3355,0.9897,0.2055,37.7717,0.3347,0.2062,0.1848,0.1769,0.1745
1748044816000,0.185,25.7544,29.514,29.065,28.977,29.017,24.503,25.342,26.691,24.804,23.453,36.5138,0.8526,0.1962,39.3996,0.2906,0.2007,0.1881,0.1812,0.3712
1748048416000,0.155,23.7377,27.995,27.532,27.459,27.493,23.229,24.163,25.191,23.551,22.197,37.3266,1.0769,0.2046,37.6103,0.4714,0.3490,0.3085,0.3185,0.3142
1748052016000,0.175,25.0822,28.956,28.548,28.459,28.499,24.068,24.939,26.186,24.376,23.024,38.5146,1.0042,0.3107,36.7882,0.4253,0.3130,0.2942,0.2820,0.2770
1748055616000,0.175,25.0822,28.857,28.411,28.328,28.367,23.958,24.847,26.180,24.268,22.919,42.6233,0.8903,0.2987,42.3982,0.2728,0.2961,0.2065,0.1802,0.1731
1748059216000,0.185,25.7544,30.022,29.567,29.479,29.520,24.927,25.695,26.712,25.218,23.860,35.9354,1.3824,0.3028,40.4704,0.2513,0.4296,0.2959,0.2286,0.2110
