timestamp,senamhi_flow,senamhi_level,velocimetry
1749700817000,28.0286,0.1,"[1.3237161430834474, 1.4469982640792656, 1.5355188601612926, 1.5803681001974765, 1.8726482662911532, 2.04093564297866, 2.1928736581207895, 2.004558111212863, 2.1130634990456874, 2.155495048771966, 2.0248576662784914, 1.5686366914346392, 1.3650415216933782, 1.2100824094891727, 0.7165048224268288, 0.6830830618353937, 0.8813451751152784]"
1749704417000,28.0286,0.095,"[1.3229085226080888, 1.4487265408113574, 1.5361717856298174, 1.6098984836282366, 1.8653750181869624, 2.076825192075291, 2.2015167343432167, 2.026810080520118, 2.1576739692975497, 2.173291274081365, 2.066840771411042, 1.6290977923936345, 1.425653100179362, 1.2701864821763196, 0.7682189232512566, 0.698117090063443, 1.2307438885624318]"
1749708020000,28.0286,0.095,"[1.3493247736593956, 1.4608550908252336, 1.5299050334378321, 1.5999650121862914, 1.8754169440331725, 2.0738319738211275, 2.196115444244481, 1.9838495024774063, 2.1877193186763058, 2.2340910708163366, 2.102791644240604, 1.6431722044703856, 1.420846058837713, 1.2195581757211997, 0.7542978533092107, 0.6693994619370484, 1.0500882399677143]"
1749711616000,28.0286,0.095,"[1.3349568595487151, 1.4588885894626407, 1.5200004521673838, 1.545670565539907, 1.813833763742846, 2.011070880539641, 2.167299144232023, 1.9148541372316268, 2.143075798176393, 2.218245705481868, 2.0621382442517278, 1.552972951978356, 1.3805422871565338, 1.1815514174118225, 0.7272805606972123, 0.6635613372153107, 0.7911012434515375]"
1749715216000,27.4085,0.095,"[1.3694392182555204, 1.4786873805488208, 1.5264269850548775, 1.602449034505746, 1.8403436055411342, 2.0250947979304708, 2.183884425427488, 2.0176156477210614, 2.134907955507408, 2.170242391734456, 2.0730364031565434, 1.6343936257087948, 1.4468649705624852, 1.2648350033775102, 0.7671820458016249, 0.7218413228773786, 0.8690458739983892]"
1749718816000,27.4085,0.095,"[1.3505334795194095, 1.4762427046641995, 1.5372651234271375, 1.609059473685094, 1.8507025790176501, 2.0761598549506353, 2.2343694016994524, 2.042323718736021, 2.1499889468377753, 2.173367282473921, 2.0524950476738235, 1.6178537365295391, 1.3887142463942588, 1.243479148000623, 0.803887211699876, 0.7188852474997833, 1.0488890713352155]"
1749722416000,27.4085,0.095,"[1.3685417814539482, 1.4866731280144432, 1.5303343032621122, 1.6102055459430145, 1.8691320358356787, 2.0758471491135793, 2.2266457424980937, 2.0570496448949744, 2.180557315409075, 2.1975849934105924, 2.0874400643605466, 1.6453788438518049, 1.3895381958864321, 1.24587166943844, 0.8170852985187151, 0.7353913758942184, 0.9794297506068794]"
1749726017000,27.4085,0.095,"[1.3240707138775152, 1.4607405246805623, 1.5296090122004111, 1.6088988407446991, 1.8713141027516504, 2.0929114296525437, 2.2203880516735324, 2.071291190837221, 2.2516010467184047, 2.2641487860509906, 2.072077257641795, 1.7162725680478763, 1.5104910301047323, 1.2599083068717734, 0.7766815892317306, 0.716425110253659, 0.7197705517765524]"
1749729616000,27.4085,0.095,"[1.0348629820548991, 1.1049661314746488, 1.292376689837049, 1.5948453094630957, 1.97700975188773, 2.2375828058078913, 2.223570626369326, 2.0719293139170283, 2.1738522339126836, 2.3070523080342893, 2.272953706710987, 2.0724012017301296, 1.9040799785875537, 1.3991787881043207, 0.9536052314152708, 0.8388541234402664, 0.7631306742828943]"
1749733217000,27.4085,0.09,"[1.063617212158002, 1.1807842130623403, 1.4178461687450985, 1.624919044321532, 1.9586533123651353, 2.2423120700795525, 2.2575619752293603, 2.1001787527747133, 2.2409745559408036, 2.3529449600796237, 2.2589784640909607, 1.9234119169148394, 1.7139252241607021, 1.477407883605196, 0.9472071654388439, 0.8333540298854041, 0.7496416773705988]"
1749736817000,27.4085,0.09,"[1.1791767796292316, 1.184629792122023, 1.384200868742305, 1.6676459239895913, 2.044158446018853, 2.3022647577002306, 2.2924026397002315, 2.123933196730061, 2.2442235086232136, 2.332179491439194, 2.2803140483880098, 2.036194925094817, 1.808442974264378, 1.4444632564470234, 0.9654635584999349, 0.7831009776929184, 0.7151521598525955]"
1749740416000,27.4085,0.09,"[1.1779096349621305, 1.1908925666664592, 1.387695764335245, 1.653635544410131, 2.0366441930691908, 2.2997833915740062, 2.3060381900826337, 2.1117304339283725, 2.2368903181358637, 2.326502475044903, 2.2497198398005316, 2.0012651119882485, 1.7610341381667465, 1.4184524844186337, 0.9520367221890123, 0.8499389484436466, 0.7797454821164115]"
1749744016000,27.4085,0.09,"[1.1971975261251506, 1.1862504989432296, 1.3612368673768152, 1.6617037443675924, 2.0301520054187323, 2.2798913866639188, 2.2893940594380813, 2.1135662621466675, 2.2480888412597126, 2.3487714675905487, 2.277046751481675, 2.038497563339468, 1.9072235270315914, 1.469911076095264, 0.9556090834096022, 0.8340082548152901, 0.801303960311122]"
1749747616000,27.4085,0.09,"[1.1768523544709066, 1.1948187384770113, 1.3462581956730995, 1.6293190457760702, 2.0257740412015366, 2.271690620208711, 2.279335787007258, 2.0755171543972932, 2.19844770401925, 2.292490411764554, 2.2353301526095044, 2.06412316440429, 1.9186672457740634, 1.3952944942859151, 0.9202380021580558, 0.7810504004285288, 0.7022081003064616]"
1749751216000,27.4085,0.09,"[1.1121599148756354, 1.11805300601434, 1.2756598646708392, 1.5756252331669556, 2.0205676934212073, 2.2887727957388186, 2.267941725281236, 2.0584837607788216, 2.182173477967999, 2.290125135217995, 2.258583075667766, 2.1136602839146077, 1.8784326393117774, 1.412457080477757, 0.9097291451712056, 0.7824779988111888, 0.8019681264911125]"
1749754817000,27.4085,0.09,"[1.1619027455353899, 1.0751454494161963, 1.2300716166072294, 1.5014140637519835, 1.9497508664350327, 2.2139294734694817, 2.2282000120572305, 2.009018811107906, 2.154280004324543, 2.276391699331578, 2.2181558649631636, 2.0254215723687317, 1.8106136295865218, 1.3964766790356515, 0.8732439977350706, 0.813974823479803, 0.7397981105557927]"
1749758417000,27.4085,0.09,"[1.0335609304190612, 1.0642381607144027, 1.2491788707466362, 1.5224356556111285, 1.9614826032916697, 2.263828017789052, 2.2533211173231855, 2.013397345069363, 2.1736350881802826, 2.2874066334153786, 2.2573030578314652, 2.1384554600286414, 1.9220319162641932, 1.4552129110045338, 0.8912019797604391, 0.8276775888613467, 0.7494066729730675]"
1749762016000,27.4085,0.09,"[0.8867579474781287, 1.036242723782868, 1.2178236293074942, 1.4946420759489454, 1.9390678617336694, 2.247282498753542, 2.238779315595273, 2.0282863351748137, 2.1566236137232497, 2.318078968476457, 2.2849938655816007, 2.1348674009918027, 1.906423975565062, 1.424797538974424, 0.8972821014341621, 0.8060833086762087, 0.7535867691697277]"
1749765616000,27.4085,0.09,"[0.9258620446920305, 1.0532341218587273, 1.2301191548251607, 1.4842312326727096, 1.8920252512234814, 2.2480498879517614, 2.2420023506245235, 2.037495986821784, 2.171204560429369, 2.310684509699057, 2.2789346734166673, 2.1194364623587036, 1.9185937496918946, 1.4354839006373097, 0.8826975569343736, 0.8045641462099612, 0.7305519797789648]"
1749769216000,27.4085,0.09,"[1.177089394081104, 1.1243585094093187, 1.1512417901836947, 1.3059880610778218, 1.7380585474855763, 2.0391308929274756, 2.121477068524484, 1.9249373600960604, 2.219868557689948, 2.286523982374681, 2.0747987082968056, 1.7895354604997844, 1.6244320984421314, 1.2523598125678785, 0.7255884164989799, 0.7134790522146366, 0.5569886165877802]"
1749772816000,27.4085,0.09,"[1.361554894456324, 1.468884365628504, 1.5478895079224515, 1.6207426681805412, 1.8673811770489044, 2.0269044845086057, 2.1995469074080285, 1.988394788860029, 2.1089489649833837, 2.1547636835257493, 2.0224412328722337, 1.5781811173264584, 1.3634997395325819, 1.212172540350644, 0.7544146021515833, 0.7033401925033138, 0.9113890992074449]"
1749776416000,27.4085,0.09,"[1.3532857560144413, 1.4768702440728643, 1.5467201434125577, 1.6201791493816313, 1.881703770538707, 2.0733241758433723, 2.261800779183456, 2.0177583990067776, 2.151629763083616, 2.1754655385407173, 2.0150679722080547, 1.5110022902513824, 1.3213910836422824, 1.1974221932328555, 0.7621654216583917, 0.698767237944575, 0.9998386457082352]"
1749780016000,27.4085,0.09,"[1.3331321850375208, 1.4729126609080478, 1.5517560592118032, 1.6146272417149017, 1.8691218199620818, 2.072398489435329, 2.229714801751631, 2.0725375479200623, 2.1355586018993638, 2.148181027014205, 2.0187859387782283, 1.5953997355922187, 1.3782057466058544, 1.214166527768464, 0.7984861204873932, 0.7218054396040398, 1.6642757067819038]"
1749783616000,27.4085,0.09,"[1.2991533678323146, 1.4517551791280243, 1.546824879356493, 1.6156452039091296, 1.8862440188786351, 2.064662687086065, 2.235886040038752, 2.065208098167792, 2.1575546474861467, 2.164620038852328, 2.028024912320422, 1.5337549947177032, 1.3283152498722375, 1.175038015253399, 0.7476542593996774, 0.6932667926309753, 1.3150043656365502]"
1749787217000,27.4085,0.09,"[1.3610563302222147, 1.4972757709642899, 1.5618467019171043, 1.6375602820568733, 1.8933838587917808, 2.1005594482037218, 2.277434946090512, 2.0930718874572847, 2.2002717320981717, 2.170873799707526, 2.0274874275380252, 1.6035810639524617, 1.3337419320812596, 1.208025580991484, 0.7980809461609303, 0.7288646552391594, 0.8390197026159345]"
1749790817000,28.6487,0.11,"[1.3376414923048234, 1.4674406462924288, 1.557237236452057, 1.590090692455629, 1.8405513054876965, 2.038437952839998, 2.208243671045217, 1.9915173356668168, 2.1880068754676656, 2.228708143535847, 2.0900387818544335, 1.6278858407423793, 1.4221639397494878, 1.2479541017142455, 0.7810513353839993, 0.7071742159756299, 1.1309934216053092]"
1749794420000,28.6487,0.11,"[1.2923506194812013, 1.4469703298300436, 1.5167636679920409, 1.6245069286283724, 1.8441839428849955, 2.0424808683095317, 2.217427565390696, 2.054753199827708, 2.1716338428299378, 2.1745443822063186, 2.042150928696884, 1.5692114491250742, 1.3832623120992245, 1.2529286821099987, 0.7675476760751342, 0.7215610532027136, 1.2139218915047079]"
1749798016000,28.6487,0.11,"[1.3722861281283403, 1.4949618900970896, 1.5380666482703527, 1.6147319659580959, 1.8685080780786818, 2.0798650699165533, 2.249294762272665, 2.125828652825947, 2.19255033029235, 2.1799837019413975, 2.0634381079768476, 1.6322748677981747, 1.3835168122159252, 1.2294407896691202, 0.7721651521116757, 0.6997079594089387, 1.193191236674465]"
1749801616000,28.6487,0.11,"[1.3741619747882212, 1.495504963593304, 1.5763289824923659, 1.6842610361483272, 1.9242296454724417, 2.1355841868288885, 2.322590351178439, 2.163146861609625, 2.117907719066026, 2.1223600669204297, 2.0317887828351155, 1.6346896620953975, 1.2874175733141662, 1.1589768254805488, 0.7862906218471309, 0.7695886173009036, 0.9253384957918015]"
1749805217000,28.6487,0.11,"[1.3598300803073868, 1.5169787394387457, 1.5834991585181457, 1.6654775256957701, 1.9074651854128777, 2.135111366265772, 2.3165459507048554, 2.159363983613611, 2.1799477843153308, 2.17048207790888, 2.066715661754608, 1.6543187212446424, 1.3278386602285852, 1.1869788879171495, 0.7870136758625418, 0.721737485027027, 1.1787995886201277]"
