timestamp,senamhi_flow,senamhi_level,velocimetry
1746896423000,42.2243,0.43,"[1.4028275546608424, 1.5890636225922592, 2.2265463985902314, 2.7010144690497575, 3.0097989114897983, 3.1714813463909386, 3.307425743040043, 3.4737680516109872, 3.5612985481984616, 3.4422066684649115, 3.0903996110764123, 2.5076206562888674, 2.009247195895015, 1.682575748310223, 1.4575454956532716, 1.2868879582769515, 1.1332674518706447]"
1749855616000,28.0286,0.1,"[1.1588748332542405, 1.0362021367972418, 1.03557689835486, 1.1203413091513628, 1.5600693948176998, 1.9310818748536775, 1.9868240855977095, 1.6876813890655216, 2.091948784853462, 2.1878077999761087, 2.042899869813449, 1.7894523849126098, 1.5269061274641813, 1.1792070633079477, 0.7043088515331718, 0.6792932830673358, 0.5347498685286067]"
1747256416000,28.7795,0.23,"[1.2384563936772657, 1.3319436205532775, 1.6065929907971999, 1.8673307878774084, 2.2650566204520555, 2.4652847020617012, 2.5158655410211423, 2.58834020924976, 2.7551201337136875, 2.766946574638878, 2.656085263815505, 2.484093723746491, 2.1401851731415102, 1.6941792321629068, 1.300414449933062, 1.036696202886195, 0.8902449276636263]"
1749992417000,28.0286,0.1,"[1.093731715751695, 1.0574953724564953, 1.2675567558513994, 1.4749361907410632, 1.9453685430493544, 2.2644206326003427, 2.245358847633013, 1.970201079166155, 2.213309081046672, 2.368755086379206, 2.2849466971310344, 2.050966826520695, 1.8624195026138737, 1.4284836005647545, 0.8539546252501179, 0.8054436590278655, 0.6691352246086917]"
1746925223000,42.2243,0.43,"[1.354431886962468, 1.6463708037520743, 1.8705184928470018, 2.109844731353458, 2.587211698597906, 2.967466557404109, 3.2452603609303052, 3.4413610977315803, 3.400785485051613, 3.220554287551967, 2.827487849521622, 2.2025319310677003, 1.8274617217377593, 1.6023975745930106, 1.3957236018852053, 1.1884958872476132, 0.9824441929771319]"
1750003216000,28.0286,0.1,"[1.2758940151824616, 1.2243847090839328, 1.3599484759343592, 1.58104125139719, 1.969461442450493, 2.225363987404225, 2.2266666269496524, 1.9410957170739214, 2.204857101342448, 2.3072597046201886, 2.2033999331716205, 1.9522658596277995, 1.7855495378967032, 1.4100224737338087, 0.8770418077712404, 0.8114111365257937, 0.77819369074694]"
1750525217000,28.0286,0.1,"[1.2567919097450937, 1.1831958344046432, 1.3261497383437844, 1.591426482366414, 1.9790896077104432, 2.259596904846309, 2.2689134046263404, 2.0336941243836844, 2.2183138435159457, 2.2941413763010186, 2.199062793670615, 2.008714321660497, 1.8489601668449152, 1.3542940058666508, 0.8665730453133011, 0.7492940234259514, 0.6395830333373315]"
1750406416000,24.9283,0.05,"[1.335805949825169, 1.468407977632319, 1.5136466312655463, 1.5325242786715416, 1.8050798129217953, 2.0075616851563027, 2.1197306236153914, 1.8398257244656253, 2.1015720345476603, 2.1715611683074236, 2.000848102170691, 1.4841948612303622, 1.2739930365136305, 1.1343526370180788, 0.7076140736518105, 0.647055130488867, 0.9095261933834469]"
1750190416000,26.7885,0.08,"[1.1208115762142543, 1.1207710024215016, 1.2671758228588181, 1.583462470141389, 2.025681862293982, 2.3131723842480474, 2.2808438818207746, 2.017341016427688, 2.2256620968806775, 2.3107231614710133, 2.2666337981220708, 2.16615769337879, 2.001681970347763, 1.5656861334611933, 0.9351066838445041, 0.8556954152358244, 0.7657508999884003]"
1749790817000,28.6487,0.11,"[1.3376414923048234, 1.4674406462924288, 1.557237236452057, 1.590090692455629, 1.8405513054876965, 2.038437952839998, 2.208243671045217, 1.9915173356668168, 2.1880068754676656, 2.228708143535847, 2.0900387818544335, 1.6278858407423793, 1.4221639397494878, 1.2479541017142455, 0.7810513353839993, 0.7071742159756299, 1.1309934216053092]"
1749477617000,29.8888,0.13,"[1.1299994086938807, 1.1286231572307222, 1.3880592060213308, 1.5570525587835526, 1.8518172906965933, 2.038667698242263, 2.0659380349424583, 1.8398344521446734, 2.1543275551720815, 2.268015215747785, 2.1494567054829443, 1.9074713088736057, 1.7159534686995777, 1.3675765050448827, 0.8648467331051605, 0.7237415778233692, 0.6847836693748638]"
1746954022000,42.2243,0.44,"[1.502278071241143, 1.7741807858661718, 1.980792726714057, 2.2454595236663244, 2.714904358870538, 3.082371521965076, 3.2635404573283164, 3.4678863389583623, 3.457084134508447, 3.241623459423388, 2.7888837666854323, 2.173376977734101, 1.852139476199757, 1.6120219773276467, 1.4573258098412138, 1.2368748427270204, 1.0018489321645128]"
1745726424000,38.8631,0.38,"[1.5328391764268285, 1.7778583184807224, 1.963051983376375, 2.2750409970585896, 2.6168432002148405, 2.9031180852265566, 3.0937989214107713, 3.326935590114161, 3.229290900474585, 3.1095832234743375, 2.800853726926311, 2.2848482156727488, 1.9621486469110796, 1.682413490617839, 1.4317952404928334, 1.2165739840533083, 0.940156697647231]"
1746576022000,54.6608,0.615,"[1.7133085027149766, 1.8863232382025221, 2.0584359357306736, 2.381124611939541, 2.980391802757822, 3.277413149747776, 3.3008693086465812, 3.5110789651007224, 3.441121842305133, 3.3768881353444016, 3.073259053776118, 2.3881684554193954, 2.1564971054344806, 1.9408760755297638, 1.7404421592393426, 1.5418827809281743, 1.1188748367354937]"
1746370823000,56.6775,0.645,"[1.8376187219341824, 2.048746283481063, 2.6224851141666323, 3.246042939402034, 3.4993586918069965, 3.473714466404319, 3.5187161759537844, 3.6922590706687552, 3.7864067499371306, 3.6725420265849853, 3.3801909942947734, 2.9921152593360865, 2.597377689032433, 2.2494972937510047, 1.9804460353396618, 1.7864732166863702, 1.60178754335458]"
1749236416000,30.5088,0.14,"[0.9805008576837362, 1.099623610596597, 1.2761264152118166, 1.5634485643804492, 2.070082282873051, 2.32160311380357, 2.2944594300649412, 2.1100734755307995, 2.2697260755063504, 2.3601152327140023, 2.299720667725377, 2.1103505275736527, 1.950750706740477, 1.482254814096427, 0.9950801317137054, 0.8590055771127354, 0.7447300841561726]"
1745733626000,37.1825,0.355,"[1.554328717095827, 1.7923145658573485, 1.9621147139224573, 2.2989091389392406, 2.662939640159304, 2.9192944994594425, 3.1109942453304456, 3.335518774846941, 3.3016545712152756, 3.174793895806649, 2.841141887734856, 2.254658865020237, 1.9350038390812418, 1.6831865594794193, 1.4609047818903413, 1.2116877501158831, 0.9575733434376535]"
1748865616000,30.5088,0.145,"[0.9925299271439603, 1.1159841196525206, 1.318156610997336, 1.650865349371593, 2.0998311181354863, 2.385419440498951, 2.3594487332027447, 2.146300663713202, 2.281380702482049, 2.3846332562695975, 2.315739306109288, 2.0788621847636244, 1.9379907896603992, 1.4663947090191196, 0.9733460634962787, 0.8526625984174844, 0.7601375745433869]"
1749711616000,28.0286,0.095,"[1.3349568595487151, 1.4588885894626407, 1.5200004521673838, 1.545670565539907, 1.813833763742846, 2.011070880539641, 2.167299144232023, 1.9148541372316268, 2.143075798176393, 2.218245705481868, 2.0621382442517278, 1.552972951978356, 1.3805422871565338, 1.1815514174118225, 0.7272805606972123, 0.6635613372153107, 0.7911012434515375]"
1750762817000,26.7885,0.08,"[1.3284027443791637, 1.458667152612545, 1.531557840709648, 1.5785254144213623, 1.8329587808885417, 2.021772324174929, 2.1471932260778375, 1.871700658351842, 2.12212574434949, 2.252078223666636, 2.073183032228888, 1.6500930731262191, 1.4161963398709043, 1.1943466637044013, 0.7607997704891012, 0.7234948670519054, 0.8121171816741719]"
