timestamp,senamhi_flow,senamhi_level,velocimetry
1745593222000,28.1073,0.22,"[1.3073597527700005, 1.420977158818782, 1.6879234772165197, 1.8396989257703107, 2.2277002052109784, 2.4812842468804828, 2.672022024540198, 2.8357028007812697, 2.9759462954573324, 2.8589775626404994, 2.5714119270144247, 2.190351797469179, 1.7730344252531514, 1.5009964772656992, 1.2381825139356095, 1.021867978134524, 0.8174334178944007]"
1745596822000,28.7795,0.23,"[1.322511614479345, 1.4380285188480921, 1.7052809736993466, 1.8285826338950941, 2.208731495882365, 2.50521006213631, 2.6983322305022646, 2.838504344882722, 2.9706731234114208, 2.8682016851614196, 2.601825921838212, 2.232997468935521, 1.814458771211739, 1.5451800288255342, 1.3261646156980675, 1.0250404001357696, 0.818415920274809]"
1745600422000,30.124,0.25,"[1.3432774904884974, 1.441810563910253, 1.7322395929132692, 1.8245354272366179, 2.272857213575957, 2.5366870046413372, 2.7379357544348952, 2.8951074854502727, 3.042291335996333, 2.9497232943413407, 2.6891707960810534, 2.3290392537681477, 1.9124328846541785, 1.5736277732424668, 1.2937704394547664, 1.0488503089268597, 0.8604441111014249]"
1745604022000,33.4852,0.3,"[1.4486402849842475, 1.5519985811640375, 1.7725321821300881, 1.9683473838911, 2.3767330648257756, 2.6950238439179888, 2.881604650089876, 3.0546028671242933, 3.2193762150557848, 3.1919725647297863, 2.9511162830825377, 2.5983771112219394, 2.116149645356047, 1.7529421654016821, 1.4710664508898288, 1.2719726726823644, 1.0062919059576092]"
1745607623000,36.1742,0.34,"[1.445031921937743, 1.5644024692959801, 1.7830222935810445, 1.9761862883721304, 2.4615369561036426, 2.763307500545914, 2.9229998366426315, 3.0672016236224438, 3.221293774118473, 3.212541618538463, 2.9793122860594634, 2.602259817590343, 2.1096000679397404, 1.7848937553778423, 1.573354916565542, 1.3014468411351794, 1.0056251574668897]"
1745611223000,36.1742,0.34,"[1.4320473863006098, 1.5564433840486502, 1.7705743907300497, 2.0297924748114182, 2.517075845534143, 2.7744828175790848, 2.974852737046016, 3.1110815977581017, 3.255840912837933, 3.219260341261763, 2.9608500407287917, 2.6068492163832344, 2.144113137948714, 1.7941724701969668, 1.5348203285826276, 1.2279798429500164, 0.9965825687023329]"
1745614822000,34.8297,0.32,"[1.4296240268786615, 1.5247876823138546, 1.7770673462768367, 1.989686767440681, 2.463199856637317, 2.7682164463096854, 2.9088018502879702, 3.0550575099102635, 3.195240275820183, 3.177560364124751, 2.960168994270378, 2.6470563093444146, 2.1644583329482936, 1.7747376581788272, 1.4950255260212773, 1.2136475009197392, 0.9942730799288175]"
1745618424000,35.5019,0.33,"[1.4143749049835221, 1.5139113636960642, 1.7308738015316927, 1.9697683209081231, 2.437624708091891, 2.7538998450051952, 2.8847367770146994, 3.0057720814157607, 3.1566625162443405, 3.161755317314404, 2.9603836234205816, 2.6645667201714835, 2.204116808524329, 1.8407436318429171, 1.5278351277139204, 1.2111736035441998, 0.9655233718417664]"
1745622023000,35.5019,0.33,"[1.2753671020944377, 1.384726650662653, 1.6995982416793705, 1.7686073494315984, 2.1287832997038763, 2.484313850459839, 2.7538578776250664, 2.9057567388063883, 2.991403716506257, 3.0707913317052977, 2.7790633993675593, 2.3425592410635367, 1.993505523841594, 1.6806929718362682, 1.37940687988258, 1.0066020687667712, 0.7871745826702046]"
1745625622000,35.5019,0.33,"[1.4760896381214235, 1.766605309210648, 1.9667581416127782, 2.2793729040248065, 2.5646600261990873, 2.810206817829942, 2.9747611841277344, 3.2255519898774803, 3.0654970292361323, 3.0182126217348824, 2.786666502239876, 2.2976725975664367, 1.9100233065849141, 1.6422529957290222, 1.3980962689487895, 1.1807184441572627, 0.8875354437042098]"
1745629221000,40.2076,0.4,"[1.6024733368871102, 1.8411753740654577, 2.0199946322865334, 2.386325431877462, 2.744300101736307, 2.9794798601559025, 3.1392348720254515, 3.3706255011692305, 3.271195753860679, 3.154924875997441, 2.8776637242081526, 2.2796863289328773, 2.024651975084608, 1.7527776004634905, 1.5285767848105278, 1.2440934546273414, 1.0383241038168427]"
1745632821000,39.5354,0.39,"[1.5418235560970674, 1.801378419794187, 1.9897931112145724, 2.3400690720630264, 2.693741881333573, 2.938787606546248, 3.0840775717935243, 3.3222419406805908, 3.2276987121095684, 3.1165675075116983, 2.814436108917253, 2.280108347668946, 1.9787530683896517, 1.7135033857564925, 1.479707807356241, 1.2366957997164079, 1.0274371000732356]"
1745636421000,40.8798,0.41,"[1.6235762841573138, 1.842749208420128, 2.0111098501702727, 2.354054168048344, 2.7890848523316905, 3.016255920710052, 3.1103961856794458, 3.3720441210016774, 3.311889188025258, 3.182765818468358, 2.8758575484398294, 2.32512798247109, 2.0366363843711115, 1.7625767715113607, 1.5262879246007959, 1.2782291822135645, 1.0357459554760806]"
1745640022000,42.2243,0.43,"[1.646121161923251, 1.8686629553284522, 2.030608364902008, 2.438061597315749, 2.858973052541411, 3.0627605030744833, 3.1905033412828594, 3.4047400658299156, 3.3497699843297237, 3.2191127347695687, 2.903549933114103, 2.293380614152159, 2.04461075625029, 1.794758445968744, 1.5876310580735697, 1.3003396520387245, 1.0254895737072045]"
1745643622000,44.9133,0.47,"[1.6577487859087978, 1.916081060993339, 2.088309002106315, 2.479978073445484, 2.902265168452986, 3.1104314863933604, 3.24438447148289, 3.46372201929745, 3.3760446255973298, 3.237399803894835, 2.9980038429900966, 2.3991247649532887, 2.1167591383900795, 1.834263774097154, 1.6285659100430072, 1.3701290006420686, 1.101040842614053]"
1745647227000,45.5855,0.48,"[1.7125304810653568, 1.9064128047898292, 2.0662689761045057, 2.458770196309394, 2.873691944296112, 3.1230629104309364, 3.2800363071650827, 3.471459400973954, 3.3531905844731837, 3.2373883502723864, 2.993711657931339, 2.3993054908680587, 2.127779920939778, 1.850427770343845, 1.632987731572162, 1.3570485875013203, 1.1253131673292533]"
1745650822000,42.8966,0.44,"[1.5613073345717066, 1.8330400696166782, 2.006948790533969, 2.3196475515129746, 2.7103408954826564, 2.946556116942513, 3.1394042637243857, 3.3716743526883795, 3.3259089587325454, 3.1966629658197148, 2.8650314717891976, 2.270380846446318, 1.9736731383474782, 1.7084185740814122, 1.4794673085919556, 1.2044234469577269, 1.033964489644873]"
1745654421000,38.8631,0.38,"[1.4772568568906381, 1.7660204118435352, 1.9399548644544953, 2.261690465563131, 2.66372992822812, 2.9158894365330696, 3.110346834922717, 3.3218645783806107, 3.1826533390192866, 3.073420836823589, 2.8053082151444064, 2.260848464287635, 1.9399244431770895, 1.6760019438533926, 1.4158867426159736, 1.1760361370365786, 0.8693134403168316]"
1745658022000,38.8631,0.38,"[1.549400271137551, 1.7729493014382425, 1.9450770745768688, 2.250057423287991, 2.6588837873485596, 2.9013934634625684, 3.075501166067637, 3.320115971667337, 3.2343419479237303, 3.1078942468781205, 2.7852589393474423, 2.23289112633618, 1.930822101560869, 1.659519500734748, 1.423394860129352, 1.1969847321714968, 0.9601163395355503]"
1745661622000,36.1742,0.34,"[1.5061635101107604, 1.7366958016386917, 1.9271446506943826, 2.18651227936131, 2.4475482448363977, 2.7067454545878937, 2.9089130286888443, 3.096911705359225, 2.9145786309561212, 2.9336736140897415, 2.714451638617606, 2.213757618628029, 1.865041573149869, 1.6191685405071257, 1.3498190903824994, 1.1024770747551458, 0.9465812980110935]"
1745665220000,34.8297,0.32,"[1.3221541029120738, 1.4780795985163564, 1.8223498841539125, 2.0131492665688975, 2.2657600563625095, 2.4469257365505084, 2.679642617723254, 2.820395012947052, 2.859887571231835, 2.9866981120733533, 2.641024601586228, 2.2208011767500704, 1.8259398739741008, 1.5865597457156244, 1.2623544652526857, 0.9162163489412591, 0.6854366555267234]"
1745668820000,32.1407,0.28,"[1.3090537712925352, 1.3883779369460865, 1.6678454828247296, 1.875218102876918, 2.3394366511829987, 2.6123630142016903, 2.7331501951960275, 2.8076080450384984, 2.9420645757707864, 2.9658533167547825, 2.7523568579312117, 2.4147806026509158, 1.9987586188103554, 1.6580655814774263, 1.3910822028525192, 1.1068577878571566, 0.8493973332788063]"
1745672422000,30.7962,0.26,"[1.3162386068396517, 1.4347385699916486, 1.6501943977872922, 1.7972680347395245, 2.187256114927355, 2.5098102449115043, 2.685117458161505, 2.767853272852848, 2.913008419539254, 2.904807827564342, 2.65196751155736, 2.2917473107017603, 1.8942503144057483, 1.5772220078937866, 1.2887039078808333, 1.0481092090590165, 0.8492698720768015]"
1745683222000,31.4685,0.27,"[1.3458095044171299, 1.4491253857161739, 1.7324321398453097, 1.9500381106769726, 2.3523085425273957, 2.6161446975641196, 2.769958189011275, 2.8411380993735604, 2.9731349633770043, 2.9682411907309283, 2.714700773926539, 2.3402681573507094, 1.9161348406421297, 1.6250099071092323, 1.3854322614288488, 1.0880832315933568, 0.8524812394641116]"
1745686823000,35.5019,0.33,"[1.3909442671481724, 1.5027639370925037, 1.786728682844858, 2.060880833862657, 2.43385810955039, 2.7851274191482553, 2.981339892704504, 3.0719338837595687, 3.214878413625943, 3.2095002055805026, 2.9616741464419354, 2.57466476555004, 2.0869825921546035, 1.7401546425756846, 1.4456577547457845, 1.2218790236547183, 0.9499332205292753]"
1745690424000,34.8297,0.32,"[1.3842307510981615, 1.4656956394562946, 1.6968279905045343, 1.9302223437958992, 2.3753654231629984, 2.6687796685153837, 2.8934902763438526, 3.017025172579503, 3.1498236274983453, 3.1301246023592078, 2.918193859858949, 2.5828546862978023, 2.0823759381299585, 1.7352662984472758, 1.4453321650519628, 1.2207526584663944, 0.8986348584221703]"
1745694023000,34.8297,0.32,"[1.2845587109250225, 1.3508848858711986, 1.6113456248012459, 1.814291800634454, 2.3261928589557357, 2.5624593065560015, 2.747429591949928, 2.8474085562559166, 2.971565377903873, 2.985514386722545, 2.7858720614298873, 2.438036779058248, 1.9869866711964403, 1.658918160203792, 1.4246860295636152, 1.1538551838531457, 0.8792766880056853]"
1745697625000,36.1742,0.34,"[1.4001851942956585, 1.5154121865860855, 1.7568494348332833, 1.9981476456965217, 2.516844209085623, 2.8334756108460852, 3.053876192015756, 3.1154861667124942, 3.24568595216926, 3.2313811573377076, 3.0035713128918524, 2.6512353228831267, 2.1657317669269647, 1.8055222330482594, 1.5302085919816746, 1.2242791729939029, 0.9895568084372339]"
1745701223000,34.1574,0.31,"[1.339527943801704, 1.403347425674066, 1.6929169875436372, 1.8435367018569908, 2.3170414976325997, 2.711559041243149, 2.8734715218235563, 2.9834921475374427, 3.087765876157416, 3.109272294955657, 2.9289726761985553, 2.6396995504573453, 2.185085638302641, 1.7957976207106636, 1.480084084258898, 1.1789015162296395, 0.87834931444307]"
1745704824000,33.4852,0.3,"[1.3600668417575297, 1.4246245775787953, 1.7027120617452303, 1.8746003823711763, 2.369062049361655, 2.6938199149484543, 2.8700235472877402, 2.950105931680734, 3.070979666324947, 3.1270449874422503, 2.9423825916409405, 2.647050837793967, 2.215057404468522, 1.812815927437312, 1.4757081687850604, 1.1470983581997591, 0.916363399608654]"
1745708424000,34.8297,0.32,"[1.179119054828787, 1.264887646061482, 1.497608021513084, 1.6001446917012618, 2.040168435879651, 2.4077884148450477, 2.7120219547873585, 2.851015371936592, 2.9082394833376592, 3.0301295941556794, 2.7375754896178774, 2.2857198268485894, 1.9264081870539214, 1.626046437400587, 1.2988406369361905, 0.9403375038010833, 0.726356543834999]"
1745712023000,36.8464,0.35,"[1.5423511739797302, 1.767808863143866, 1.9658078341866287, 2.242887965372877, 2.488936501311086, 2.739816304119428, 2.953623878908467, 3.1855460819127277, 3.023461711296971, 2.982931099848613, 2.7286385262489183, 2.235736865472894, 1.8878356387648292, 1.6423151353115961, 1.3544089621669573, 1.1523425434374945, 0.9753099470007687]"
1745715624000,34.8297,0.32,"[1.5289243490092086, 1.7219905293880953, 1.918462182755829, 2.190054933844053, 2.4145715418843676, 2.6468586876126956, 2.858990262696167, 3.072255098690018, 2.9260717558034264, 2.926641762344409, 2.7271456772979565, 2.223286340824581, 1.8412472923063186, 1.6056635172115972, 1.3191243854770307, 1.1324523346812758, 0.9548106332902776]"
1745726424000,38.8631,0.38,"[1.5328391764268285, 1.7778583184807224, 1.963051983376375, 2.2750409970585896, 2.6168432002148405, 2.9031180852265566, 3.0937989214107713, 3.326935590114161, 3.229290900474585, 3.1095832234743375, 2.800853726926311, 2.2848482156727488, 1.9621486469110796, 1.682413490617839, 1.4317952404928334, 1.2165739840533083, 0.940156697647231]"
1745730024000,36.5103,0.345,"[1.5403453654125032, 1.784079435446223, 1.9683607945743398, 2.240714511758639, 2.580585123340186, 2.892741930373664, 3.0885197310134807, 3.3014762343976805, 3.205919442352029, 3.126112647321022, 2.829193989248892, 2.279508982818012, 1.9280129586090033, 1.6753755434678124, 1.4175930587064627, 1.2189575772588264, 1.0104911028318857]"
1745733626000,37.1825,0.355,"[1.554328717095827, 1.7923145658573485, 1.9621147139224573, 2.2989091389392406, 2.662939640159304, 2.9192944994594425, 3.1109942453304456, 3.335518774846941, 3.3016545712152756, 3.174793895806649, 2.841141887734856, 2.254658865020237, 1.9350038390812418, 1.6831865594794193, 1.4609047818903413, 1.2116877501158831, 0.9575733434376535]"
1745737222000,39.8715,0.395,"[1.594950292516904, 1.8524552392278857, 2.010125880370134, 2.376531352155808, 2.7722864305247534, 3.027717984102811, 3.1850764107232963, 3.4065922070407697, 3.3320151612353945, 3.197125968834274, 2.874198821422945, 2.2754031847091096, 1.9997284292979731, 1.75732561263859, 1.523484770615572, 1.2634238349747366, 1.0257087315324394]"
1745740821000,39.8715,0.395,"[1.6169647430917284, 1.8303225401224863, 1.9934948172214593, 2.350308325552186, 2.7548785254069044, 3.0246265478366654, 3.159024786181578, 3.360653189013826, 3.2843449917028944, 3.1909010094626016, 2.880029415311889, 2.2988242987987326, 2.012595705718695, 1.7505059952524264, 1.531800971031764, 1.271475210951944, 0.9466668382811614]"
1745744424000,39.8715,0.395,"[1.6091859302586273, 1.8460743498459296, 2.0189723417801098, 2.3735037183060155, 2.775277292781324, 3.0144813215786748, 3.158814753118638, 3.3838303915697954, 3.3153738051094406, 3.2054139435739852, 2.89849729051182, 2.3116967492287213, 2.036582146606519, 1.775877838594146, 1.538444861087543, 1.254680774807825, 0.94611876685588]"
1745748022000,39.8715,0.395,"[1.625305640850707, 1.8458395721724887, 2.0016412995104997, 2.327233265859908, 2.7603585687624403, 3.017128399630049, 3.1680818842106953, 3.3985651461318476, 3.380473028298572, 3.2588334882407017, 2.9347642281050295, 2.2919172149557214, 2.0039646142071956, 1.7791703041238278, 1.5557929261858874, 1.2791584655802777, 1.0554515948793792]"
1745751623000,44.5772,0.465,"[1.6034778423187572, 1.8825310088740994, 2.0847100051795078, 2.417506071345312, 2.766507767855942, 2.944207229065399, 3.0840334554878, 3.318372737580764, 3.4512153614657186, 3.4263849694451562, 3.021917108974121, 2.4525523651980947, 2.1487404570531212, 1.8835026403972104, 1.644237769499473, 1.36243679565016, 1.165981514152529]"
1745755221000,41.216,0.415,"[1.5162390591977153, 1.663600116788078, 2.1019171391516815, 2.714740337914161, 2.9496765327103462, 2.97879625839257, 3.097452033829128, 3.3196260513004585, 3.465780482984643, 3.4257075912271193, 3.1940445203486507, 2.732750608031689, 2.2293762865426494, 1.8897140799897307, 1.6644936543033026, 1.3902700445694702, 1.2070215367879937]"
1745758824000,40.5437,0.405,"[1.6024440193417415, 1.760228598435319, 2.18332720164019, 2.704100158606266, 2.996823317790064, 3.051504001744041, 3.182487406657309, 3.3552849693035802, 3.4961125569958647, 3.4708637490138337, 3.2330238798178925, 2.746415942675664, 2.2071047717412373, 1.867820880563267, 1.6275441717389352, 1.391746292476276, 1.2062384006146927]"
1745762423000,40.5437,0.405,"[1.57657384357384, 1.74600144406705, 2.198571878188426, 2.7328029147499096, 3.0341221184285088, 3.08979805344412, 3.2499542870663545, 3.433548471100831, 3.556498525095721, 3.4404712799934796, 3.171113002912896, 2.6689530116868814, 2.173505981059264, 1.8574744383006698, 1.6036055092851518, 1.4029942393963402, 1.2238502312451482]"
1745766023000,35.838,0.335,"[1.4788942198535209, 1.5956298373486524, 1.9368082613027198, 2.2170479191504424, 2.5616203644973963, 2.823512989210798, 2.9797682667200287, 3.1100877856776714, 3.282925944610455, 3.2511299212383613, 2.9554070675588906, 2.5368316493007925, 2.0600036634552588, 1.731885664551187, 1.4371806891738115, 1.199212240729689, 0.9508603213944072]"
1745769623000,32.4768,0.285,"[1.4057236479829236, 1.5451712793794778, 1.8936413614656022, 2.089513505366067, 2.4648409564116607, 2.7477965805839224, 2.8917904410728212, 3.014139163808056, 3.162827206102386, 3.1536821628478457, 2.8939796928297254, 2.4536836696182074, 2.0235974226027285, 1.737440062471598, 1.4769992451251652, 1.15402966842043, 0.9648490213705199]"
1745773224000,32.4768,0.285,"[1.3928065821759799, 1.4977027556076703, 1.8301245532205914, 2.064517934600103, 2.4318851993395225, 2.680338471635899, 2.8848816232667764, 3.0344784026921596, 3.1656357271453004, 3.1370045945807505, 2.890539124813627, 2.5103916433101103, 2.0178328100711336, 1.6868914047846864, 1.3836129464402662, 1.1642498107864532, 0.939051758187724]"
1745776820000,32.4768,0.285,"[1.4091867911780902, 1.5166142489748762, 1.7636202286940237, 1.9594391148188006, 2.3728653258124752, 2.6575021801382577, 2.860845066058482, 3.0012663988725743, 3.130889331497294, 3.1330564618222088, 2.896458222996462, 2.520568389101057, 2.008821225172493, 1.6874189242670712, 1.394406953551658, 1.2242211716938314, 0.9505531581838661]"
1745780422000,31.1324,0.265,"[1.3544392304520343, 1.4883976170945656, 1.7291493209894748, 1.8788799509036036, 2.362530616084041, 2.6855243346765265, 2.8456676740179185, 2.9549478978638115, 3.087287231117556, 3.0807235585517865, 2.8272920832724244, 2.465054128340637, 2.031169571425703, 1.710293852888628, 1.4780265798469971, 1.236914615007256, 0.9532323502698373]"
1745784024000,31.8046,0.275,"[1.3596218971250527, 1.469148425530325, 1.7122690349350078, 1.9265184988661013, 2.4634237927140386, 2.6976706321819686, 2.835215603525191, 2.932910640576343, 3.0611025286667437, 3.1009392397690183, 2.8940098861415966, 2.5667094847442056, 2.1409196047543717, 1.8049559190079194, 1.5002136026079977, 1.205686896253201, 0.9441144862167018]"
1745787623000,32.4768,0.285,"[1.3646776420908413, 1.4538002400802208, 1.6633964623159985, 1.840432411131078, 2.429584846849183, 2.7137893523131935, 2.8585209403454037, 2.9576091838740126, 3.1068030070335544, 3.115573844537621, 2.9217218156001956, 2.6571219307778033, 2.155005465241432, 1.777856633241074, 1.466583507007431, 1.1630131338269654, 0.9247785284500836]"
1745791223000,32.4768,0.285,"[1.3592005281471153, 1.464455049167748, 1.7291937691872115, 1.9098143196348754, 2.4445668679745403, 2.7132549636734384, 2.870658421479747, 2.9745808509151614, 3.114404368299669, 3.141957120663876, 2.927878648808554, 2.5912891605716357, 2.137998261452583, 1.759512241061393, 1.4488927288894924, 1.148229334454784, 0.9484052587325358]"
1745794824000,31.8046,0.275,"[1.1515527852619314, 1.215758912865767, 1.4324141413378204, 1.4731379894335102, 1.9100507179418265, 2.3133800328257674, 2.5272557917776726, 2.644680649041402, 2.727084804722965, 2.849983501584591, 2.603938455515568, 2.1933668300621063, 1.8205858383298814, 1.538808804437928, 1.2377253471320562, 0.9187614994969352, 0.7002428371057327]"
1745798422000,32.4768,0.285,"[1.5018667456552284, 1.7218440649010012, 1.945340339784485, 2.175921078206694, 2.4275865411531736, 2.6644616448092417, 2.8987945209545214, 3.16246941420633, 2.948261706885651, 2.947932719575366, 2.7129072781026755, 2.1662556281424816, 1.82340371393808, 1.5849750804214058, 1.3243081535872605, 1.077132174441679, 1.0441898458639527]"
1745802022000,33.1491,0.295,"[1.4909702977225432, 1.7161737486686526, 1.9445296657033035, 2.176418783368239, 2.418995522254513, 2.6508397983329055, 2.8782214389892506, 3.1149134369141733, 2.9569429998977093, 2.9445551853910077, 2.6751371373370008, 2.1834474615651716, 1.8357573523982518, 1.6044585527450415, 1.3030718905254102, 1.0996178493102158, 0.8960523221557474]"
